Station Channel Location Latitude Longitude Elevation Depth Azimuth Start_time End_time Constant 
A025 HLE 10 25.022813 121.497997 11.00 0.00 90.0 2018-11-26 2599-12-31 3.24E-6 
A025 HLN 10 25.022813 121.497997 11.00 0.00 0.0 2018-11-26 2599-12-31 3.24E-6 
A025 HLZ 10 25.022813 121.497997 11.00 0.00 0.0 2018-11-26 2599-12-31 3.22E-6 
A026 HLE 10 25.015676 121.511365 17.00 0.00 90.0 2018-11-26 2599-12-31 2.45E-6 
A026 HLN 10 25.015676 121.511365 17.00 0.00 0.0 2018-11-26 2599-12-31 2.45E-6 
A026 HLZ 10 25.015676 121.511365 17.00 0.00 0.0 2018-11-26 2599-12-31 2.45E-6 
A030 HLE 10 24.997876 121.538727 21.00 0.00 90.0 2019-02-13 2599-12-31 3.22E-6 
A030 HLN 10 24.997876 121.538727 21.00 0.00 0.0 2019-02-13 2599-12-31 3.2E-6 
A030 HLZ 10 24.997876 121.538727 21.00 0.00 0.0 2019-02-13 2599-12-31 3.19E-6 
A032 HLE 10 24.999634 121.482828 7.00 0.00 90.0 2023-01-18 2599-12-31 2.45E-6 
A032 HLN 10 24.999634 121.482828 7.00 0.00 0.0 2023-01-18 2599-12-31 2.45E-6 
A032 HLZ 10 24.999634 121.482828 7.00 0.00 0.0 2023-01-18 2599-12-31 2.45E-6 
A034 HLE 10 24.953569 121.538996 33.00 0.00 90.0 2023-01-18 2599-12-31 2.45E-6 
A034 HLN 10 24.953569 121.538996 33.00 0.00 0.0 2023-01-18 2599-12-31 2.45E-6 
A034 HLZ 10 24.953569 121.538996 33.00 0.00 0.0 2023-01-18 2599-12-31 2.45E-6 
A036 HLE 10 24.902299 121.553444 66.00 0.00 90.0 2023-01-18 2599-12-31 3.22E-6 
A036 HLN 10 24.902299 121.553444 66.00 0.00 0.0 2023-01-18 2599-12-31 3.24E-6 
A036 HLZ 10 24.902299 121.553444 66.00 0.00 0.0 2023-01-18 2599-12-31 3.22E-6 
A037 HLE 10 25.034296 121.441579 11.00 0.00 90.0 2023-12-07 2599-12-31 2.45E-6 
A037 HLN 10 25.034296 121.441579 11.00 0.00 0.0 2023-12-07 2599-12-31 2.45E-6 
A037 HLZ 10 25.034296 121.441579 11.00 0.00 0.0 2023-12-07 2599-12-31 2.45E-6 
A038 HLE 10 25.022413 121.418634 16.00 0.00 90.0 2021-12-15 2599-12-31 2.45E-6 
A038 HLN 10 25.022413 121.418634 16.00 0.00 0.0 2021-12-15 2599-12-31 2.45E-6 
A038 HLZ 10 25.022413 121.418634 16.00 0.00 0.0 2021-12-15 2599-12-31 2.45E-6 
A039 HLE 10 24.934767 121.369258 38.00 0.00 90.0 2023-01-18 2599-12-31 2.45E-6 
A039 HLN 10 24.934767 121.369258 38.00 0.00 0.0 2023-01-18 2599-12-31 2.45E-6 
A039 HLZ 10 24.934767 121.369258 38.00 0.00 0.0 2023-01-18 2599-12-31 2.45E-6 
A043 HLE 10 24.989685 121.418062 20.00 0.00 90.0 2018-11-29 2599-12-31 2.45E-6 
A043 HLN 10 24.989685 121.418062 20.00 0.00 0.0 2018-11-29 2599-12-31 2.45E-6 
A043 HLZ 10 24.989685 121.418062 20.00 0.00 0.0 2018-11-29 2599-12-31 2.45E-6 
A044 HLE 10 24.975513 121.402137 54.00 0.00 90.0 2022-05-13 2599-12-31 2.45E-6 
A044 HLN 10 24.975513 121.402137 54.00 0.00 0.0 2022-05-13 2599-12-31 2.45E-6 
A044 HLZ 10 24.975513 121.402137 54.00 0.00 0.0 2022-05-13 2599-12-31 2.45E-6 
A045 HLE 10 25.109489 121.823029 82.00 0.00 90.0 2023-01-07 2599-12-31 2.45E-6 
A045 HLN 10 25.109489 121.823029 82.00 0.00 0.0 2023-01-07 2599-12-31 2.45E-6 
A045 HLZ 10 25.109489 121.823029 82.00 0.00 0.0 2023-01-07 2599-12-31 2.45E-6 
A046 HLE 10 25.102499 121.776953 43.00 0.00 90.0 2023-01-18 2599-12-31 2.45E-6 
A046 HLN 10 25.102499 121.776953 43.00 0.00 0.0 2023-01-18 2599-12-31 2.45E-6 
A046 HLZ 10 25.102499 121.776953 43.00 0.00 0.0 2023-01-18 2599-12-31 2.45E-6 
A047 HLE 10 24.951867 121.344561 59.00 0.00 90.0 2018-11-29 2599-12-31 2.45E-6 
A047 HLN 10 24.951867 121.344561 59.00 0.00 0.0 2018-11-29 2599-12-31 2.45E-6 
A047 HLZ 10 24.951867 121.344561 59.00 0.00 0.0 2018-11-29 2599-12-31 2.45E-6 
A049 HLE 10 25.146874 121.445461 33.00 0.00 90.0 2023-01-18 2599-12-31 2.45E-6 
A049 HLN 10 25.146874 121.445461 33.00 0.00 0.0 2023-01-18 2599-12-31 2.45E-6 
A049 HLZ 10 25.146874 121.445461 33.00 0.00 0.0 2023-01-18 2599-12-31 2.45E-6 
A050 HLE 10 25.149919 121.404214 13.00 0.00 90.0 2021-12-28 2599-12-31 2.45E-6 
A050 HLN 10 25.149919 121.404214 13.00 0.00 0.0 2021-12-28 2599-12-31 2.45E-6 
A050 HLZ 10 25.149919 121.404214 13.00 0.00 0.0 2021-12-28 2599-12-31 2.45E-6 
A051 HLE 10 25.099734 121.449191 5.00 0.00 90.0 2023-01-18 2599-12-31 2.45E-6 
A051 HLN 10 25.099734 121.449191 5.00 0.00 0.0 2023-01-18 2599-12-31 2.45E-6 
A051 HLZ 10 25.099734 121.449191 5.00 0.00 0.0 2023-01-18 2599-12-31 2.45E-6 
A052 HLE 10 25.080084 121.389685 249.00 0.00 90.0 2018-11-30 2599-12-31 2.45E-6 
A052 HLN 10 25.080084 121.389685 249.00 0.00 0.0 2018-11-30 2599-12-31 2.45E-6 
A052 HLZ 10 25.080084 121.389685 249.00 0.00 0.0 2018-11-30 2599-12-31 2.45E-6 
A053 HLE 10 24.959576 121.525064 22.00 0.00 90.0 2023-06-21 2599-12-31 3.2E-6 
A053 HLN 10 24.959576 121.525064 22.00 0.00 0.0 2023-06-21 2599-12-31 3.21E-6 
A053 HLZ 10 24.959576 121.525064 22.00 0.00 0.0 2023-06-21 2599-12-31 3.22E-6 
A057 HLE 10 25.079521 121.693799 16.00 0.00 90.0 2023-01-18 2599-12-31 2.45E-6 
A057 HLN 10 25.079521 121.693799 16.00 0.00 0.0 2023-01-18 2599-12-31 2.45E-6 
A057 HLZ 10 25.079521 121.693799 16.00 0.00 0.0 2023-01-18 2599-12-31 2.45E-6 
A059 HLE 10 25.155711 121.693542 73.00 0.00 90.0 2023-04-06 2599-12-31 2.45E-6 
A059 HLN 10 25.155711 121.693542 73.00 0.00 0.0 2023-04-06 2599-12-31 2.45E-6 
A059 HLZ 10 25.155711 121.693542 73.00 0.00 0.0 2023-04-06 2599-12-31 2.45E-6 
A060 HLE 10 25.155049 121.730276 52.00 0.00 90.0 2023-01-18 2599-12-31 2.45E-6 
A060 HLN 10 25.155049 121.730276 52.00 0.00 0.0 2023-01-18 2599-12-31 2.45E-6 
A060 HLZ 10 25.155049 121.730276 52.00 0.00 0.0 2023-01-18 2599-12-31 2.45E-6 
A061 HLE 10 25.131639 121.760822 44.00 0.00 90.0 2023-01-04 2599-12-31 2.45E-6 
A061 HLN 10 25.131639 121.760822 44.00 0.00 0.0 2023-01-04 2599-12-31 2.45E-6 
A061 HLZ 10 25.131639 121.760822 44.00 0.00 0.0 2023-01-04 2599-12-31 2.45E-6 
A063 HLE 10 25.105499 121.738153 47.00 0.00 90.0 2023-03-09 2599-12-31 2.45E-6 
A063 HLN 10 25.105499 121.738153 47.00 0.00 0.0 2023-03-09 2599-12-31 2.45E-6 
A063 HLZ 10 25.105499 121.738153 47.00 0.00 0.0 2023-03-09 2599-12-31 2.45E-6 
A065 HLE 10 25.149376 121.773324 16.00 0.00 90.0 2023-01-18 2599-12-31 3.23E-6 
A065 HLN 10 25.149376 121.773324 16.00 0.00 0.0 2023-01-18 2599-12-31 3.22E-6 
A065 HLZ 10 25.149376 121.773324 16.00 0.00 0.0 2023-01-18 2599-12-31 3.23E-6 
A066 HLE 10 25.182767 121.529353 836.00 0.00 90.0 2023-01-18 2599-12-31 3.23E-6 
A066 HLN 10 25.182767 121.529353 836.00 0.00 0.0 2023-01-18 2599-12-31 3.23E-6 
A066 HLZ 10 25.182767 121.529353 836.00 0.00 0.0 2023-01-18 2599-12-31 3.25E-6 
A070 HLE 10 25.121768 121.919722 45.00 0.00 90.0 2023-01-18 2599-12-31 2.45E-6 
A070 HLN 10 25.121768 121.919722 45.00 0.00 0.0 2023-01-18 2599-12-31 2.45E-6 
A070 HLZ 10 25.121768 121.919722 45.00 0.00 0.0 2023-01-18 2599-12-31 2.45E-6 
A071 HLE 10 25.001686 121.616742 37.00 0.00 90.0 2023-01-18 2599-12-31 2.45E-6 
A071 HLN 10 25.001686 121.616742 37.00 0.00 0.0 2023-01-18 2599-12-31 2.45E-6 
A071 HLZ 10 25.001686 121.616742 37.00 0.00 0.0 2023-01-18 2599-12-31 2.45E-6 
A072 HLE 10 24.990603 121.658732 111.00 0.00 90.0 2018-11-30 2599-12-31 2.45E-6 
A072 HLN 10 24.990603 121.658732 111.00 0.00 0.0 2018-11-30 2599-12-31 2.45E-6 
A072 HLZ 10 24.990603 121.658732 111.00 0.00 0.0 2018-11-30 2599-12-31 2.45E-6 
A075 HLE 10 25.027709 121.736589 228.00 0.00 90.0 2022-10-26 2599-12-31 2.45E-6 
A075 HLN 10 25.027709 121.736589 228.00 0.00 0.0 2022-10-26 2599-12-31 2.45E-6 
A075 HLZ 10 25.027709 121.736589 228.00 0.00 0.0 2022-10-26 2599-12-31 2.45E-6 
A076 HLE 10 25.043532 121.778178 182.00 0.00 90.0 2021-12-27 2599-12-31 3.24E-6 
A076 HLN 10 25.043532 121.778178 182.00 0.00 0.0 2021-12-27 2599-12-31 3.19E-6 
A076 HLZ 10 25.043532 121.778178 182.00 0.00 0.0 2021-12-27 2599-12-31 3.22E-6 
A077 HLE 10 25.062483 121.851175 98.00 0.00 90.0 2021-12-27 2599-12-31 3.23E-6 
A077 HLN 10 25.062483 121.851175 98.00 0.00 0.0 2021-12-27 2599-12-31 3.26E-6 
A077 HLZ 10 25.062483 121.851175 98.00 0.00 0.0 2021-12-27 2599-12-31 3.2E-6 
A079 HLE 10 25.021860 121.914662 18.00 0.00 90.0 2023-01-18 2599-12-31 3.21E-6 
A079 HLN 10 25.021860 121.914662 18.00 0.00 0.0 2023-01-18 2599-12-31 3.2E-6 
A079 HLZ 10 25.021860 121.914662 18.00 0.00 0.0 2023-01-18 2599-12-31 3.18E-6 
A082 HLE 10 25.055012 121.925822 15.00 0.00 90.0 2021-12-23 2599-12-31 3.22E-6 
A082 HLN 10 25.055012 121.925822 15.00 0.00 0.0 2021-12-23 2599-12-31 3.24E-6 
A082 HLZ 10 25.055012 121.925822 15.00 0.00 0.0 2021-12-23 2599-12-31 3.21E-6 
A083 HLE 10 25.258054 121.502611 61.00 0.00 90.0 2023-01-18 2599-12-31 2.45E-6 
A083 HLN 10 25.258054 121.502611 61.00 0.00 0.0 2023-01-18 2599-12-31 2.45E-6 
A083 HLZ 10 25.258054 121.502611 61.00 0.00 0.0 2023-01-18 2599-12-31 2.45E-6 
A084 HLE 10 25.222631 121.637204 5.00 0.00 90.0 2023-01-18 2599-12-31 2.45E-6 
A084 HLN 10 25.222631 121.637204 5.00 0.00 0.0 2023-01-18 2599-12-31 2.45E-6 
A084 HLZ 10 25.222631 121.637204 5.00 0.00 0.0 2023-01-18 2599-12-31 2.45E-6 
A085 HLE 10 24.938307 121.712191 197.00 0.00 90.0 2023-01-18 2599-12-31 2.45E-6 
A085 HLN 10 24.938307 121.712191 197.00 0.00 0.0 2023-01-18 2599-12-31 2.45E-6 
A085 HLZ 10 24.938307 121.712191 197.00 0.00 0.0 2023-01-18 2599-12-31 2.45E-6 
A103 HLE 10 25.071509 121.781410 728.00 0.00 90.0 2018-12-03 2599-12-31 3.22E-6 
A103 HLN 10 25.071509 121.781410 728.00 0.00 0.0 2018-12-03 2599-12-31 3.21E-6 
A103 HLZ 10 25.071509 121.781410 728.00 0.00 0.0 2018-12-03 2599-12-31 3.21E-6 
A107 HLE 10 25.132803 121.740725 9.00 0.00 90.0 2018-12-03 2599-12-31 3.21E-6 
A107 HLN 10 25.132803 121.740725 9.00 0.00 0.0 2018-12-03 2599-12-31 3.21E-6 
A107 HLZ 10 25.132803 121.740725 9.00 0.00 0.0 2018-12-03 2599-12-31 3.21E-6 
A112 HLE 10 25.627931 122.080002 37.00 0.00 90.0 2022-09-16 2599-12-31 3.22E-6 
A112 HLN 10 25.627931 122.080002 37.00 0.00 0.0 2022-09-16 2599-12-31 3.24E-6 
A112 HLZ 10 25.627931 122.080002 37.00 0.00 0.0 2022-09-16 2599-12-31 3.23E-6 
A115 HLE 10 24.988799 121.464920 11.00 0.00 90.0 2023-01-30 2599-12-31 2.45E-6 
A115 HLN 10 24.988799 121.464920 11.00 0.00 0.0 2023-01-30 2599-12-31 2.45E-6 
A115 HLZ 10 24.988799 121.464920 11.00 0.00 0.0 2023-01-30 2599-12-31 2.45E-6 
A124 HLE 10 24.863655 121.553412 146.00 0.00 90.0 2018-10-18 2599-12-31 2.45E-6 
A124 HLN 10 24.863655 121.553412 146.00 0.00 0.0 2018-10-18 2599-12-31 2.45E-6 
A124 HLZ 10 24.863655 121.553412 146.00 0.00 0.0 2018-10-18 2599-12-31 2.45E-6 
A125 HLE 10 25.067761 121.654858 12.00 0.00 90.0 2023-01-30 2599-12-31 2.45E-6 
A125 HLN 10 25.067761 121.654858 12.00 0.00 0.0 2023-01-30 2599-12-31 2.45E-6 
A125 HLZ 10 25.067761 121.654858 12.00 0.00 0.0 2023-01-30 2599-12-31 2.45E-6 
A127 HLE 10 24.971881 121.825533 399.00 0.00 90.0 2022-02-19 2599-12-31 3.23E-6 
A127 HLN 10 24.971881 121.825533 399.00 0.00 0.0 2022-02-19 2599-12-31 3.24E-6 
A127 HLZ 10 24.971881 121.825533 399.00 0.00 0.0 2022-02-19 2599-12-31 3.23E-6 
A128 HLE 10 25.164386 121.449151 15.00 0.00 90.0 2023-01-30 2599-12-31 3.21E-6 
A128 HLN 10 25.164386 121.449151 15.00 0.00 0.0 2023-01-30 2599-12-31 3.24E-6 
A128 HLZ 10 25.164386 121.449151 15.00 0.00 0.0 2023-01-30 2599-12-31 3.22E-6 
A129 HLE 10 24.777564 121.501996 403.68 0.00 90.0 2023-07-05 2599-12-31 2.45E-6 
A129 HLN 10 24.777564 121.501996 403.68 0.00 0.0 2023-07-05 2599-12-31 2.45E-6 
A129 HLZ 10 24.777564 121.501996 403.68 0.00 0.0 2023-07-05 2599-12-31 2.45E-6 
A130 HLE 10 25.162323 121.544645 612.00 0.00 90.0 2023-01-30 2599-12-31 3.24E-6 
A130 HLN 10 25.162323 121.544645 612.00 0.00 0.0 2023-01-30 2599-12-31 3.22E-6 
A130 HLZ 10 25.162323 121.544645 612.00 0.00 0.0 2023-01-30 2599-12-31 3.18E-6 
A131 HLE 10 25.058063 121.610113 9.00 0.00 90.0 2023-01-30 2599-12-31 3.22E-6 
A131 HLN 10 25.058063 121.610113 9.00 0.00 0.0 2023-01-30 2599-12-31 3.2E-6 
A131 HLZ 10 25.058063 121.610113 9.00 0.00 0.0 2023-01-30 2599-12-31 3.21E-6 
A134 HLE 10 25.034945 121.862950 27.00 0.00 90.0 2022-03-16 2599-12-31 3.22E-6 
A134 HLN 10 25.034945 121.862950 27.00 0.00 0.0 2022-03-16 2599-12-31 3.18E-6 
A134 HLZ 10 25.034945 121.862950 27.00 0.00 0.0 2022-03-16 2599-12-31 3.23E-6 
A135 HLE 10 25.225792 121.637752 18.75 0.00 90.0 2023-01-31 2599-12-31 3.25E-6 
A135 HLN 10 25.225792 121.637752 18.75 0.00 0.0 2023-01-31 2599-12-31 3.24E-6 
A135 HLZ 10 25.225792 121.637752 18.75 0.00 0.0 2023-01-31 2599-12-31 3.21E-6 
A136 HLE 10 24.939139 121.374303 37.32 0.00 90.0 2023-02-02 2599-12-31 3.23E-6 
A136 HLN 10 24.939139 121.374303 37.32 0.00 0.0 2023-02-02 2599-12-31 3.23E-6 
A136 HLZ 10 24.939139 121.374303 37.32 0.00 0.0 2023-02-02 2599-12-31 3.23E-6 
A137 HLE 10 24.979824 121.527664 17.00 0.00 90.0 2022-09-12 2599-12-31 3.22E-6 
A137 HLN 10 24.979824 121.527664 17.00 0.00 0.0 2022-09-12 2599-12-31 3.21E-6 
A137 HLZ 10 24.979824 121.527664 17.00 0.00 0.0 2022-09-12 2599-12-31 3.21E-6 
A138 HLE 10 25.015550 121.804440 100.00 0.00 90.0 2022-10-26 2599-12-31 2.45E-6 
A138 HLN 10 25.015550 121.804440 100.00 0.00 0.0 2022-10-26 2599-12-31 2.45E-6 
A138 HLZ 10 25.015550 121.804440 100.00 0.00 0.0 2022-10-26 2599-12-31 2.45E-6 
A139 HLE 10 25.076511 121.640300 40.72 0.00 90.0 2023-02-01 2599-12-31 3.22E-6 
A139 HLN 10 25.076511 121.640300 40.72 0.00 0.0 2023-02-01 2599-12-31 3.22E-6 
A139 HLZ 10 25.076511 121.640300 40.72 0.00 0.0 2023-02-01 2599-12-31 3.23E-6 
A141 HLE 10 24.939152 121.711892 203.73 0.00 90.0 2023-07-25 2599-12-31 3.22E-6 
A141 HLN 10 24.939152 121.711892 203.73 0.00 0.0 2023-07-25 2599-12-31 3.22E-6 
A141 HLZ 10 24.939152 121.711892 203.73 0.00 0.0 2023-07-25 2599-12-31 3.22E-6 
A142 HLE 10 24.955757 121.631199 407.92 0.00 90.0 2023-07-24 2599-12-31 3.21E-6 
A142 HLN 10 24.955757 121.631199 407.92 0.00 0.0 2023-07-24 2599-12-31 3.2E-6 
A142 HLZ 10 24.955757 121.631199 407.92 0.00 0.0 2023-07-24 2599-12-31 3.21E-6 
A143 HLE 10 24.849031 121.550125 260.07 0.00 90.0 2023-08-28 2599-12-31 3.21E-6 
A143 HLN 10 24.849031 121.550125 260.07 0.00 0.0 2023-08-28 2599-12-31 3.2E-6 
A143 HLZ 10 24.849031 121.550125 260.07 0.00 0.0 2023-08-28 2599-12-31 3.19E-6 
B001 HLE 10 24.973511 121.102119 80.82 0.00 90.0 2023-06-26 2599-12-31 2.45E-6 
B001 HLN 10 24.973511 121.102119 80.82 0.00 0.0 2023-06-26 2599-12-31 2.45E-6 
B001 HLZ 10 24.973511 121.102119 80.82 0.00 0.0 2023-06-26 2599-12-31 2.45E-6 
B003 HLE 10 25.045538 121.143061 51.00 0.00 90.0 2023-01-30 2599-12-31 2.45E-6 
B003 HLN 10 25.045538 121.143061 51.00 0.00 0.0 2023-01-30 2599-12-31 2.45E-6 
B003 HLZ 10 25.045538 121.143061 51.00 0.00 0.0 2023-01-30 2599-12-31 2.45E-6 
B004 HLE 10 25.059971 121.202911 29.00 0.00 90.0 2023-12-11 2599-12-31 2.45E-6 
B004 HLN 10 25.059971 121.202911 29.00 0.00 0.0 2023-12-11 2599-12-31 2.45E-6 
B004 HLZ 10 25.059971 121.202911 29.00 0.00 0.0 2023-12-11 2599-12-31 2.45E-6 
B005 HLE 10 25.103357 121.244462 11.00 0.00 90.0 2023-09-25 2599-12-31 2.45E-6 
B005 HLN 10 25.103357 121.244462 11.00 0.00 0.0 2023-09-25 2599-12-31 2.45E-6 
B005 HLZ 10 25.103357 121.244462 11.00 0.00 0.0 2023-09-25 2599-12-31 2.45E-6 
B006 HLE 10 24.909725 121.149283 167.00 0.00 90.0 2023-01-30 2599-12-31 2.45E-6 
B006 HLN 10 24.909725 121.149283 167.00 0.00 0.0 2023-01-30 2599-12-31 2.45E-6 
B006 HLZ 10 24.909725 121.149283 167.00 0.00 0.0 2023-01-30 2599-12-31 2.45E-6 
B009 HLE 10 24.962745 121.228328 135.00 0.00 90.0 2019-10-07 2599-12-31 2.45E-6 
B009 HLN 10 24.962745 121.228328 135.00 0.00 0.0 2019-10-07 2599-12-31 2.45E-6 
B009 HLZ 10 24.962745 121.228328 135.00 0.00 0.0 2019-10-07 2599-12-31 2.45E-6 
B010 HLE 10 25.001012 121.162001 100.00 0.00 90.0 2018-12-05 2599-12-31 3.22E-6 
B010 HLN 10 25.001012 121.162001 100.00 0.00 0.0 2018-12-05 2599-12-31 3.25E-6 
B010 HLZ 10 25.001012 121.162001 100.00 0.00 0.0 2018-12-05 2599-12-31 3.22E-6 
B011 HLE 10 24.884182 121.286389 117.00 0.00 90.0 2023-11-14 2599-12-31 2.45E-6 
B011 HLN 10 24.884182 121.286389 117.00 0.00 0.0 2023-11-14 2599-12-31 2.45E-6 
B011 HLZ 10 24.884182 121.286389 117.00 0.00 0.0 2023-11-14 2599-12-31 2.45E-6 
B012 HLE 10 24.936144 121.298716 140.00 0.00 90.0 2018-09-26 2599-12-31 2.45E-6 
B012 HLN 10 24.936144 121.298716 140.00 0.00 0.0 2018-09-26 2599-12-31 2.45E-6 
B012 HLZ 10 24.936144 121.298716 140.00 0.00 0.0 2018-09-26 2599-12-31 2.45E-6 
B013 HLE 10 24.863911 121.213366 230.00 0.00 90.0 2023-03-16 2599-12-31 2.45E-6 
B013 HLN 10 24.863911 121.213366 230.00 0.00 0.0 2023-03-16 2599-12-31 2.45E-6 
B013 HLZ 10 24.863911 121.213366 230.00 0.00 0.0 2023-03-16 2599-12-31 2.45E-6 
B014 HLE 10 25.044895 121.315379 100.00 0.00 90.0 2023-01-30 2599-12-31 2.45E-6 
B014 HLN 10 25.044895 121.315379 100.00 0.00 0.0 2023-01-30 2599-12-31 2.45E-6 
B014 HLZ 10 25.044895 121.315379 100.00 0.00 0.0 2023-01-30 2599-12-31 2.45E-6 
B016 HLE 10 24.814470 120.965519 17.00 0.00 90.0 2023-01-30 2599-12-31 2.45E-6 
B016 HLN 10 24.814470 120.965519 17.00 0.00 0.0 2023-01-30 2599-12-31 2.45E-6 
B016 HLZ 10 24.814470 120.965519 17.00 0.00 0.0 2023-01-30 2599-12-31 2.45E-6 
B017 HLE 10 24.778640 121.018185 91.00 0.00 90.0 2023-01-30 2599-12-31 3.16E-6 
B017 HLN 10 24.778640 121.018185 91.00 0.00 0.0 2023-01-30 2599-12-31 3.23E-6 
B017 HLZ 10 24.778640 121.018185 91.00 0.00 0.0 2023-01-30 2599-12-31 3.23E-6 
B018 HLE 10 24.878653 121.060781 108.00 0.00 90.0 2023-01-30 2599-12-31 2.45E-6 
B018 HLN 10 24.878653 121.060781 108.00 0.00 0.0 2023-01-30 2599-12-31 2.45E-6 
B018 HLZ 10 24.878653 121.060781 108.00 0.00 0.0 2023-01-30 2599-12-31 2.45E-6 
B019 HLE 10 24.900557 120.987398 18.00 0.00 90.0 2023-01-30 2599-12-31 2.45E-6 
B019 HLN 10 24.900557 120.987398 18.00 0.00 0.0 2023-01-30 2599-12-31 2.45E-6 
B019 HLZ 10 24.900557 120.987398 18.00 0.00 0.0 2023-01-30 2599-12-31 2.45E-6 
B021 HLE 10 24.791943 121.174032 141.00 0.00 90.0 2018-12-05 2599-12-31 2.45E-6 
B021 HLN 10 24.791943 121.174032 141.00 0.00 0.0 2018-12-05 2599-12-31 2.45E-6 
B021 HLZ 10 24.791943 121.174032 141.00 0.00 0.0 2018-12-05 2599-12-31 2.45E-6 
B022 HLE 10 24.767286 120.990065 50.00 0.00 90.0 2023-01-30 2599-12-31 2.45E-6 
B022 HLN 10 24.767286 120.990065 50.00 0.00 0.0 2023-01-30 2599-12-31 2.45E-6 
B022 HLZ 10 24.767286 120.990065 50.00 0.00 0.0 2023-01-30 2599-12-31 2.45E-6 
B023 HLE 10 24.719951 121.139942 177.00 0.00 90.0 2018-09-13 2599-12-31 2.45E-6 
B023 HLN 10 24.719951 121.139942 177.00 0.00 0.0 2018-09-13 2599-12-31 2.45E-6 
B023 HLZ 10 24.719951 121.139942 177.00 0.00 0.0 2018-09-13 2599-12-31 2.45E-6 
B024 HLE 10 24.735702 121.088104 131.00 0.00 90.0 2018-12-06 2599-12-31 3.21E-6 
B024 HLN 10 24.735702 121.088104 131.00 0.00 0.0 2018-12-06 2599-12-31 3.24E-6 
B024 HLZ 10 24.735702 121.088104 131.00 0.00 0.0 2018-12-06 2599-12-31 3.23E-6 
B026 HLE 10 24.773626 121.083557 98.00 0.00 90.0 2023-10-31 2599-12-31 2.45E-6 
B026 HLN 10 24.773626 121.083557 98.00 0.00 0.0 2023-10-31 2599-12-31 2.45E-6 
B026 HLZ 10 24.773626 121.083557 98.00 0.00 0.0 2023-10-31 2599-12-31 2.45E-6 
B027 HLE 10 24.830107 121.074548 80.00 0.00 90.0 2018-12-06 2599-12-31 2.45E-6 
B027 HLN 10 24.830107 121.074548 80.00 0.00 0.0 2018-12-06 2599-12-31 2.45E-6 
B027 HLZ 10 24.830107 121.074548 80.00 0.00 0.0 2018-12-06 2599-12-31 2.45E-6 
B028 HLE 10 24.700074 121.053509 129.00 0.00 90.0 2018-12-06 2599-12-31 2.45E-6 
B028 HLN 10 24.700074 121.053509 129.00 0.00 0.0 2018-12-06 2599-12-31 2.45E-6 
B028 HLZ 10 24.700074 121.053509 129.00 0.00 0.0 2018-12-06 2599-12-31 2.45E-6 
B029 HLE 10 24.557751 120.757662 36.00 0.00 90.0 2018-09-10 2599-12-31 2.45E-6 
B029 HLN 10 24.557751 120.757662 36.00 0.00 0.0 2018-09-10 2599-12-31 2.45E-6 
B029 HLZ 10 24.557751 120.757662 36.00 0.00 0.0 2018-09-10 2599-12-31 2.45E-6 
B030 HLE 10 24.586300 120.885190 68.00 0.00 90.0 2018-12-06 2599-12-31 2.45E-6 
B030 HLN 10 24.586300 120.885190 68.00 0.00 0.0 2018-12-06 2599-12-31 2.45E-6 
B030 HLZ 10 24.586300 120.885190 68.00 0.00 0.0 2018-12-06 2599-12-31 2.45E-6 
B032 HLE 10 24.522050 120.822600 78.00 0.00 90.0 2018-09-10 2599-12-31 2.45E-6 
B032 HLN 10 24.522050 120.822600 78.00 0.00 0.0 2018-09-10 2599-12-31 2.45E-6 
B032 HLZ 10 24.522050 120.822600 78.00 0.00 0.0 2018-09-10 2599-12-31 2.45E-6 
B033 HLE 10 24.683560 120.870300 11.00 0.00 90.0 2018-12-06 2599-12-31 3.2E-6 
B033 HLN 10 24.683560 120.870300 11.00 0.00 0.0 2018-12-06 2599-12-31 3.23E-6 
B033 HLZ 10 24.683560 120.870300 11.00 0.00 0.0 2018-12-06 2599-12-31 3.2E-6 
B034 HLE 10 24.638044 120.865320 18.00 0.00 90.0 2023-01-30 2599-12-31 2.45E-6 
B034 HLN 10 24.638044 120.865320 18.00 0.00 0.0 2023-01-30 2599-12-31 2.45E-6 
B034 HLZ 10 24.638044 120.865320 18.00 0.00 0.0 2023-01-30 2599-12-31 2.45E-6 
B035 HLE 10 24.614089 120.797022 13.00 0.00 90.0 2018-09-10 2599-12-31 2.45E-6 
B035 HLN 10 24.614089 120.797022 13.00 0.00 0.0 2018-09-10 2599-12-31 2.45E-6 
B035 HLZ 10 24.614089 120.797022 13.00 0.00 0.0 2018-09-10 2599-12-31 2.45E-6 
B036 HLE 10 24.446910 120.704910 134.00 0.00 90.0 2018-12-06 2599-12-31 3.21E-6 
B036 HLN 10 24.446910 120.704910 134.00 0.00 0.0 2018-12-06 2599-12-31 3.23E-6 
B036 HLZ 10 24.446910 120.704910 134.00 0.00 0.0 2018-12-06 2599-12-31 3.22E-6 
B037 HLE 10 24.491911 120.683667 22.00 0.00 90.0 2023-01-30 2599-12-31 2.45E-6 
B037 HLN 10 24.491911 120.683667 22.00 0.00 0.0 2023-01-30 2599-12-31 2.45E-6 
B037 HLZ 10 24.491911 120.683667 22.00 0.00 0.0 2023-01-30 2599-12-31 2.45E-6 
